"","10545129","10545211","10545220","10545235","10545251","10547211","10547237","10547249","10551149","10557209","year"
"電腦應用概論(一B)",-0.00922743110016907,0.0153455156288311,0.00669865755289136,-0.0115668766798244,0.00577622273123936,-0.00338712759559845,0.00750851835782147,-0.000924340188543737,0.000605688133011759,-0.00160414325294053,1051
"建築設計 (一)",-0.000826628338461864,0.00137737621571508,0.000716585417978693,0.00369491251333402,0.00163410926033464,-0.000310853299765475,0.00400021354265077,-0.000308741107741076,-7.99885653431044e-05,0.000843365037616018,1051
"建築概論",0.000120597804010728,0.00242109971594871,-0.00627484876301937,0.00663166360566163,0.000819298625624411,-0.00084865109051039,0.000346465455633125,0.00369439899394034,0.000966169691865277,0.00182165897756096,1051
"建築數學",0.000253968249568462,0.000948499328058094,-0.00479993106824762,0.00740408638575841,0.000661386923571764,0.000233146785330716,0.00214820077700618,0.00112283151978988,0.000598510400866607,0.00124503667186617,1051
"建築基礎(一)",-0.00113461252270916,0.000760870636948766,0.00447935847847972,0.00182170616181176,0.00190351101386415,0.000657561051528104,0.0059813183879769,-0.00307035278028745,-0.000429337099289256,5.30057124026888e-05,1051
"文學經典閱讀",0.891159545876062,0.894874387970055,0.951313445127722,0.90680859496629,0.711849306372391,0.890274036732974,0.819453835697452,0.820577539555644,0.846654390138876,0.876663498480471,1051
"素描一B",-0.00722510362065575,0.00513865520810371,0.0371111691027534,0.0017681824850598,-0.0347167233455721,-0.0064943203866107,-0.0136661440558786,-0.00272689284978452,-0.004402829495931,-0.00229788611416033,1051
"英文(一)",0.876976974229424,0.905069739518533,0.919064744866072,0.957698839708874,0.809676175430885,0.902035943425646,0.738026067557548,0.738047049382842,0.715896874030776,0.821079703109661,1051
"英語聽講(一)",0.949734890556171,1.0173813924124,0.944225742376963,0.979451820344644,0.820537544468479,0.878534658772502,0.772602685350882,0.710393374469353,0.572378927799599,0.788085665904972,1051
