"","10351133","10433114","10435147","10441301","10452238","10512131","10515110","10523117","10527212","10543319","year"
"電腦應用概論(一B)",0.00308973205049443,-0.000244667636291598,0.0157599828635426,-0.004668712437804,0.00138464992894949,0.00474507906903729,-0.00398896297611861,-0.0242544748479882,-0.00589542301496399,0.00443919517083561,1051
"建築設計 (一)",0.00162621612841671,0.00132424125759394,0.00140832426874492,0.00364334462616154,0.00055477075147418,0.00123931427359389,0.00581620619485946,0.00482643641719312,0.00207170324695754,-0.000875455995809505,1051
"建築概論",-0.000529797691552338,0.00252157601108886,0.000361597052686609,0.000254138950107117,0.000208542499561123,0.00173280770737467,0.0044324508809039,0.000508409386413604,0.00392995149000666,-0.001773877552654,1051
"建築數學",0.000391868231744418,0.00223545864653106,-0.000899033921729192,0.00240577771853277,0.000494995780848851,0.00140085063975439,0.00689736519200059,0.00286530099975826,0.00551407091012403,0.000122465314323528,1051
"建築基礎(一)",0.00291470814803117,0.000581035487724479,0.00165453446876394,0.00522150280969714,0.000981966922262016,0.00100629833350619,0.00637474770460241,0.00558458927421459,0.00175253264038242,0.00124041912684326,1051
"文學經典閱讀",0.903144933354802,0.849763044744036,0.854407068603303,0.824562970979441,0.848725803265871,0.785041455038076,0.850464437906163,0.774143930086607,0.809488595021964,0.90904396628999,1051
"素描一B",0.0126301434689425,0.000533957935638574,0.732838536809804,-0.0148233139712515,0.00781633964596136,-0.0127448308045057,0.0269171474119853,0.0173606009472074,-0.0195821661290077,0.0262646911361,1051
"英文(一)",0.842799749807363,0.902436258488654,0.94324647478573,0.790139455764767,0.832236434478754,0.829257423818797,0.692276358647499,0.763332264045839,0.75594351710631,0.789368369106357,1051
"英語聽講(一)",0.894066338921481,0.732891054127779,0.85077572711701,0.824629604017565,0.820754169075437,0.681275925966237,0.538463069434521,0.904800959465069,0.751243635997087,0.773723956198272,1051
"體育(男)一",0.0111811018828411,-0.0054671829891123,0.0141576282344758,-0.00986774014899816,-0.00262498607326471,0.672205822038729,0.827934491927065,0.783314375919755,0.850141282349979,-0.0264264117448558,1051
"環境服務學習（一）",0.871845210176064,0.861818742357956,0.821851253565222,0.86935872489538,0.789177749556239,0.848910844390762,0.850640491898286,0.886656823144063,0.822584489619291,0.870897315905787,1051
"基礎設計(一A)",0.00134722516183581,0.917531122857285,0.00346653506225458,0.00418316375330307,-0.0010068375333411,-0.00255919003456572,-0.00167474194493659,0.00800007755669936,0.00598306855540162,0.000202830648938601,1051
"電腦應用概論(B)",0.00146840729347217,0.886991938500539,0.00346091369549381,0.00413516898845531,-0.00101852216149349,-0.00230029823800665,-0.00161593496253464,0.00750688357182054,0.00468858059441532,0.000155251628895597,1051
"設計繪畫(一A)",-0.000482683210870271,0.004774112751435,9.92518004833815e-05,0.000356760533352819,0.00189854301892599,-0.000539638582365629,0.0014240798154946,0.00413282304789444,0.0140816121657264,0.00185320004912699,1051
"色彩學一B",0.00141545733998009,0.897202677448918,0.0034554972484633,0.00414576117268541,-0.00100719327339663,-0.00239989880958942,-0.00163253840752588,0.00769657908793537,0.00522809181158868,0.000178166261602077,1051
"字法一A",-0.000652187990637625,0.00519275894907233,8.33615003684911e-07,0.000283778578319214,0.0019989021812699,-0.000719233214192069,0.00146456472880316,0.00447433958373191,0.01553981777294,0.00194844200034566,1051
"商業設計史(一)",0.00178978979867543,0.989115074614222,0.00332630472567362,0.000145870562386337,0.000429781411299591,0.00126402448146914,0.0023662638691171,0.010606738147108,0.00453284792262378,0.00113223644355225,1051
"基礎攝影",-0.00105011041719789,0.00783392170660319,0.000128499076406771,-0.00414393757851806,0.00251106414353973,0.00633614596635587,0.00608678796049626,0.00471239633354175,0.0139474002079108,0.00385023280397071,1051
"圖學(一)",9.55275775635125e-05,0.867920251085308,0.45452143091138,0.00306409009640623,-0.00166860839326488,-4.94167216967306e-06,-0.00803103048746447,0.0035442312385863,0.00144207540553365,-0.0031964874027474,1051
