"","10422325","10424139","10424249","10427222","10435128","10435135","10441105","10443151","10515110","10528141"
"建築構造(一)",1.36269666826892e-05,-0.00058391931400074,-0.00043672973957231,0.000819141624375862,0.00198717354670936,0.00188921682080677,0.00327679648142952,0.000110407194004407,-0.000861076498343567,0.00210842042131479
"建築設計 (五)",-0.000636211936543935,0.000484137489541818,0.000595975905485879,0.000901584715436876,0.00166883980574936,0.00157035996307848,0.00215043855085814,0.000755342579154546,-0.000777968042989917,0.00149366370569958
"台灣政治與民主",-0.00600231827875911,0.00151471566082306,0.00201179950150337,0.0487069049914011,0.110945279773488,0.109433634022312,0.00437439300838671,0.120529756141162,0.00551473532213864,0.000601651702178435
"區域文明史",-0.00205712024238205,0.172706205406249,0.164237766394358,0.0570741222852264,0.00786204190020016,0.00913601252184146,0.00868992978268124,0.00293902254169149,0.00477294475011225,-0.00339764167753485
"自然科學導論",0.0120601471933743,0.00724611547243156,0.00757689257900737,0.00277429094891713,0.21333360521353,0.224558304411887,3.75436250122169e-05,0.00592727375921936,0.00152874961748948,-0.0104270788753692
"建築細部概論",-0.000280566232077921,0.000305720829816557,0.00028426171198156,0.000812832583398857,0.00158903430672716,0.00160908510095947,-0.000430550497686071,0.000272490946535623,0.000792963439333205,0.000422250650958313
"空間.建築與都市",0.000901974919921896,-0.000218587454273476,-0.000247457202074727,0.00078690558944147,0.00461253397426216,0.00435008760169797,-1.77613420313917e-05,0.00144462004897127,0.000440277712167703,0.00082325571128211
"西方近代建築史概論",0.00294602438362787,-0.00281557502626148,-0.00280102194686081,0.00051138827492766,0.00503704940391483,0.00481712644812775,0.00221463569520017,-0.000258320880569933,0.000737719418847378,0.00204334931772848
"台灣傳統建築",0.00140522677926955,-0.000901512019086579,-0.000925172904578914,0.000728052838022299,0.005033354138525,0.00476200532950161,0.000377434872142444,0.00110831715905502,0.000538089014409261,0.00109222420527786
"哲學與生活",0.0077975573095971,-0.00937089784526026,-0.00913688583421372,0.000465323930071559,0.000494207327142207,0.000355993914771652,0.00797835739102225,-0.000912516810906011,-0.000161513796407451,0.00269391426019282
"設計繪畫三B",0.000647128494893256,0.000668888513121437,0.000652477647929507,0.000699686918387833,0.000740857878480435,0.00074445181605181,0.000552526741243237,0.00056757918199214,0.000632522281588423,0.000626044527010551
"整合行銷與設計一A",0.000739225492816142,0.000847925329673139,0.000761607171089483,0.00072857632981851,0.000203476587951475,0.000201318626327833,0.000462740414369036,0.00117119506287527,0.000656169616747129,0.000624681155869543
"文化思想史",0.000329395913125842,0.00284894899232816,0.0022577287417541,0.00022702598510215,0.250986480406003,0.260494824799862,0.000659846245098265,0.00884968870083912,0.00302329456704589,0.0649375856183463
"游泳(男)一",-0.0065625072232045,-0.00137283644092802,-0.000773498954504848,0.0361905883055802,0.00590989285943434,0.00611447439326345,-0.000380407778049704,-3.36533205222674e-05,0.128672391237662,0.0041069199121891
"商業包裝設計基礎",0.000738207739152735,0.000460395927683942,0.000443077422641439,0.000767813964672658,-0.000219377345752484,-0.000210145658031447,0.00138826992013023,-0.000393350381789698,0.000893713263574179,-0.0002099482978715
"美學一",0.000727969193070056,0.000826043052094575,0.000748269118258797,0.000725045401754775,0.000269156523460546,0.000267701571738518,0.000473714298764767,0.0010974197885451,0.000653279386894377,0.00062484779012009
"民間藝術探源與賞析",0.000737795747994578,0.000481753112643445,0.000460826235652303,0.000765411344986651,-0.000192330152676119,-0.000183723658599694,0.00133553724777807,-0.000306517582956537,0.000879940526092861,-0.00016197412302743
"語言與邏輯",0.000647128494893256,0.000668888513121437,0.000652477647929507,0.000699686918387833,0.000740857878480435,0.00074445181605181,0.000552526741243237,0.00056757918199214,0.000632522281588423,0.000626044527010551
"商業空間設計",0.000747411892631508,0.00086383971336663,0.000771307573148154,0.000731144277501274,0.000155709362126654,0.000153040120574563,0.000454759407535746,0.00122484980784264,0.000658271602094568,0.000624559967323705
"宗教哲學",-0.00462808473519079,0.169026341777123,0.167399837591175,0.0468691400049758,0.0777026110744842,0.0787098288748049,0.00846833776097516,0.124631279228889,0.00539603876090798,0.0796000138684926
"文學經典閱讀",-0.00812918402166311,-0.00235280816837325,-0.00213225203955448,0.00120591510088363,0.0682967657963543,0.0693639424511227,-0.00233450866993494,-0.00398394721829016,0.0936190538075289,0.00199354929227573
"籃球(男)二",0.0284728903426353,0.130002153584384,0.123840152786106,0.0113659450557955,0.0615359281151821,0.0628582357211117,-0.000688779096915562,-0.00631245066331493,0.00114100939124966,-0.0091111334195589
"景觀設計(三)",-0.00247415780990721,0.00282055279748173,0.00270574845202236,0.00107990840015956,0.0776961377070606,0.0786388751775092,0.000709253466480425,0.000853017712928569,0.000392688412717986,0.00145611359771798
"景觀史",-0.00233854263159054,0.0025532707812945,0.00244836998903974,0.00103660456664768,0.0691105672397197,0.069967643183521,0.000592493853230018,0.00105896939353256,0.000383260941031116,0.00142118050328037
"共生生態學",-0.0048740285523846,0.00161461445576547,0.00134520396278164,0.000857133669058133,0.545368249220078,0.566504771793519,0.00184845053341816,-0.000609817427901931,-0.00210116758276149,0.00298385841938085
"景觀工程(二)",-0.00232118382416869,0.00147117291919144,0.00128416689599795,0.000828409961459297,0.500865470320509,0.52117756724999,0.0025614618448996,-0.000700087372359749,-0.00022374909048624,0.000886106125623704
"城鄉規劃與都市設計",-0.000263496994782283,0.00203122012473435,0.00182846410151254,0.000831179322096304,0.532521171848817,0.554045624716065,0.00124250238912808,-0.000543265852459946,-0.00060743913328177,0.00135861959499484
